Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Outlet_Age,Item_Outlet_Sales
FDI36,12.272417582417582,1,0.062041531,0,196.8426,OUT027,1,2,3,28,2181.2889135750365
DRH11,5.98,0,0.07586575599999999,7,56.6614,OUT018,1,2,2,4,2181.2889135750365
NCV18,6.775,0,0.10584117900000001,9,83.325,OUT017,1,1,1,6,2181.2889135750365
DRI01,7.97,0,0.034506514,14,172.6422,OUT049,1,0,1,14,2181.2889135750365
DRE48,8.43,0,0.017352667,14,198.7768,OUT049,1,0,1,14,2181.2889135750365
FDS51,13.35,0,0.032174409,10,60.4194,OUT035,2,1,1,9,2181.2889135750365
FDM38,5.885,1,0.093296061,3,50.5982,OUT017,2,1,1,6,2181.2889135750365
FDB60,12.272417582417582,0,0.02838397,0,193.3136,OUT027,1,2,3,28,2181.2889135750365
FDY58,11.65,0,0.039911033,13,228.9694,OUT035,2,1,1,9,2181.2889135750365
FDY22,16.5,1,0.16004458900000001,13,143.4128,OUT045,1,1,1,11,2181.2889135750365
FDF11,13.618247422680403,1,0.01618970575,15,238.3538,OUT027,1,2,3,28,2181.2889135750365
FDZ51,11.3,1,0.054542505,10,97.2094,OUT035,2,1,1,9,2181.2889135750365
FDQ45,9.5,1,0.010978803999999998,13,182.1608,OUT017,2,1,1,6,2181.2889135750365
FDF17,5.19,0,0.042612828,5,196.41099999999997,OUT035,2,1,1,9,2181.2889135750365
NCF31,13.270503802281391,0,0.051596351,9,152.1024,OUT027,1,2,3,28,2181.2889135750365
FDA37,7.81,1,0.055180797000000004,3,125.2046,OUT013,0,2,1,26,2181.2889135750365
FDO51,6.785,1,0.03976332466666667,10,43.4112,OUT046,2,0,1,16,2181.2889135750365
FDF34,9.3,1,0.014007727,13,198.1084,OUT013,0,2,1,26,2181.2889135750365
FDD57,18.1,0,0.022490839,6,96.0094,OUT018,1,2,2,4,2181.2889135750365
FDO37,8.06,0,0.021376678,2,229.3326,OUT046,2,0,1,16,2181.2889135750365
FDR49,8.71,0,0.139444875,3,49.8376,OUT049,1,0,1,14,2181.2889135750365
FDS39,6.895,0,0.022495495,10,142.0812,OUT049,1,0,1,14,2181.2889135750365
FDI48,12.272417582417582,1,0.05544858,0,52.3666,OUT027,1,2,3,28,2181.2889135750365
DRM35,9.695,0,0.07055407799999999,7,178.9344,OUT049,1,0,1,14,2181.2889135750365
FDV57,15.25,1,0.065884096,13,181.56599999999997,OUT035,2,1,1,9,2181.2889135750365
FDZ55,6.055,0,0.025387557999999998,6,161.592,OUT013,0,2,1,26,2181.2889135750365
FDI28,14.3,0,0.026316724,5,78.1302,OUT035,2,1,1,9,2181.2889135750365
FDS21,19.85,1,0.020918489,13,63.3194,OUT045,1,1,1,11,2181.2889135750365
FDT34,9.3,0,0.159590267,13,106.3964,OUT013,0,2,1,26,2181.2889135750365
DRI25,19.6,0,0.033895032,14,54.7614,OUT035,2,1,1,9,2181.2889135750365
FDT47,5.26,1,0.041022765,1,95.2068,OUT010,2,2,0,15,2181.2889135750365
DRH39,20.7,0,0.092878183,4,75.167,OUT045,2,1,1,11,2181.2889135750365
NCD54,21.1,0,0.029067775,9,144.7786,OUT045,1,1,1,11,2181.2889135750365
FDU16,12.10154266958426,1,0.057992904000000005,5,84.8908,OUT027,1,2,3,28,2181.2889135750365
NCW29,14.0,0,0.028921492000000004,8,129.631,OUT045,2,1,1,11,2181.2889135750365
FDV25,12.39356545961002,0,0.04543117,3,221.1456,OUT027,1,2,3,28,2181.2889135750365
FDM56,16.7,0,0.07017831599999999,6,109.6912,OUT035,2,1,1,9,2181.2889135750365
FDZ04,12.10154266958426,0,0.037771295,5,64.95100000000001,OUT027,1,2,3,28,2181.2889135750365
FDG59,13.618247422680403,0,0.075698157,15,37.2164,OUT019,2,0,0,28,2181.2889135750365
FDI56,7.325,0,0.093574769,6,90.3146,OUT045,1,1,1,11,2181.2889135750365
FDS33,6.67,1,0.123405255,13,88.4514,OUT035,2,1,1,9,2181.2889135750365
FDC23,18.0,0,0.017934042,15,175.7686,OUT049,1,0,1,14,2181.2889135750365
FDT11,5.94,1,0.029418033,1,185.8556,OUT049,1,0,1,14,2181.2889135750365
FDG17,6.865,1,0.035912897,5,244.8486,OUT045,2,1,1,11,2181.2889135750365
FDZ44,8.185,0,0.038807601000000004,6,117.7808,OUT045,1,1,1,11,2181.2889135750365
FDJ52,7.145,0,0.017772061999999998,5,160.9578,OUT013,0,2,1,26,2181.2889135750365
DRI23,18.85,0,0.13719695099999998,7,159.4578,OUT046,2,0,1,16,2181.2889135750365
DRE15,13.35,0,0.029769107000000003,4,77.6012,OUT010,2,2,0,15,2181.2889135750365
NCF07,9.0,0,0.031995886,9,101.6016,OUT013,0,2,1,26,2181.2889135750365
NCR29,7.565,0,0.054725828,8,56.293,OUT049,1,0,1,14,2181.2889135750365
FDE44,13.146658950617322,0,0.300078353,6,48.1692,OUT019,2,0,0,28,2181.2889135750365
FDT23,7.72,1,0.074717347,1,79.6986,OUT035,2,1,1,9,2181.2889135750365
NCG06,16.35,0,0.029611916000000002,9,259.0646,OUT017,2,1,1,6,2181.2889135750365
NCU41,18.85,0,0.087129095,8,191.7846,OUT010,2,2,0,15,2181.2889135750365
FDH46,6.935,1,0.041515796,13,102.8332,OUT017,1,1,1,6,2181.2889135750365
FDV31,9.8,0,0.106628515,6,177.737,OUT013,0,2,1,26,2181.2889135750365
NCT41,13.216928571428557,0,0.0421506765,8,153.7024,OUT027,1,2,3,28,2181.2889135750365
FDE22,12.684255639097788,0,0.029429602000000003,13,160.392,OUT027,1,2,3,28,2181.2889135750365
FDC26,10.195,0,0.12663940199999998,3,109.5886,OUT045,2,1,1,11,2181.2889135750365
DRF51,15.75,0,0.166776273,4,36.5506,OUT017,1,1,1,6,2181.2889135750365
NCY53,13.216928571428557,0,0.10239327699999999,8,113.1544,OUT019,2,0,0,28,2181.2889135750365
FDY21,15.1,0,0.174462585,13,197.71099999999998,OUT017,2,1,1,6,2181.2889135750365
FDL27,6.17,0,0.010622102,10,64.5826,OUT013,0,2,1,26,2181.2889135750365
FDZ34,6.695,0,0.07599649,15,194.18200000000002,OUT049,1,0,1,14,2181.2889135750365
NCF43,8.51,0,0.0869468,9,144.347,OUT010,2,2,0,15,2181.2889135750365
FDC21,14.6,1,0.042950697,6,108.4254,OUT035,2,1,1,9,2181.2889135750365
FDL26,18.0,0,0.073131911,3,156.0972,OUT013,0,2,1,26,2181.2889135750365
FDT25,7.5,0,0.08494673,3,120.5072,OUT010,2,2,0,15,2181.2889135750365
NCR30,20.6,0,0.053255818249999996,9,74.9696,OUT046,2,0,1,16,2181.2889135750365
DRL23,11.844416666666666,0,0.026795874,7,105.8938,OUT019,2,0,0,28,2181.2889135750365
NCR05,10.1,0,0.054715770999999996,8,197.8084,OUT049,1,0,1,14,2181.2889135750365
NCE19,8.97,0,0.093393523,9,54.0956,OUT018,1,2,2,4,2181.2889135750365
FDY07,11.8,0,0.0,6,44.1402,OUT035,2,1,1,9,2181.2889135750365
FDB10,10.0,0,0.06348850233333334,13,235.55900000000003,OUT017,1,1,1,6,2181.2889135750365
FDP57,17.5,0,0.052400475,13,105.09899999999999,OUT013,0,2,1,26,2181.2889135750365
FDU48,12.272417582417582,0,0.09692550400000001,0,131.3284,OUT019,2,0,0,28,2181.2889135750365
FDH48,13.5,0,0.060468922,0,85.25399999999999,OUT035,2,1,1,9,2181.2889135750365
FDO33,14.75,0,0.089305571,13,115.5518,OUT035,2,1,1,9,2181.2889135750365
NCU29,7.685,0,0.025529117,8,147.876,OUT045,2,1,1,11,2181.2889135750365
FDW35,10.6,0,0.011089223999999998,1,41.8454,OUT046,2,0,1,16,2181.2889135750365
FDH05,14.35,1,0.152170799,5,231.9984,OUT010,2,2,0,15,2181.2889135750365
FDP26,7.785,0,0.06984057075,4,104.4306,OUT049,1,0,1,14,2181.2889135750365
DRG27,8.895,0,0.10509081699999999,4,41.5138,OUT035,2,1,1,9,2181.2889135750365
FDQ33,13.35,0,0.091207161,13,151.8708,OUT046,2,0,1,16,2181.2889135750365
FDH20,16.1,1,0.041759701,6,98.041,OUT010,2,2,0,15,2181.2889135750365
FDV14,19.85,0,0.044497478,4,89.7856,OUT046,2,0,1,16,2181.2889135750365
DRD01,12.1,1,0.061175535,14,54.8614,OUT046,2,0,1,16,2181.2889135750365
NCI17,8.645,0,0.13150335300000002,8,96.441,OUT049,1,0,1,14,2181.2889135750365
FDF39,14.85,1,0.032657896,4,263.191,OUT010,2,2,0,15,2181.2889135750365
FDX37,16.2,0,0.063029339,3,100.47,OUT046,2,0,1,16,2181.2889135750365
NCX17,21.25,0,0.113581951,8,234.93,OUT035,2,1,1,9,2181.2889135750365
FDN03,9.8,1,0.015077408,10,250.9408,OUT013,0,2,1,26,2181.2889135750365
NCS41,12.85,0,0.08945432199999999,8,183.2608,OUT010,2,2,0,15,2181.2889135750365
FDH34,8.63,0,0.031158308,13,184.2582,OUT045,1,1,1,11,2181.2889135750365
NCX53,20.1,0,0.014998688,8,142.6154,OUT018,1,2,2,4,2181.2889135750365
FDY31,5.98,0,0.043562851,6,147.9418,OUT046,2,0,1,16,2181.2889135750365
FDD20,14.15,0,0.020831693000000002,6,126.4046,OUT017,2,1,1,6,2181.2889135750365
FDE51,5.925,1,0.096662969,4,45.3086,OUT045,1,1,1,11,2181.2889135750365
FDV27,7.97,1,0.03999003,10,86.8514,OUT046,2,0,1,16,2181.2889135750365
FDF16,7.3,0,0.086116086,5,148.4076,OUT035,2,1,1,9,2181.2889135750365
FDZ02,6.905,1,0.038206735,4,96.1726,OUT049,1,0,1,14,2181.2889135750365
NCK05,20.1,0,0.077611332,8,63.0536,OUT045,2,1,1,11,2181.2889135750365
FDM12,12.272417582417582,1,0.069578418,0,190.2214,OUT027,1,2,3,28,2181.2889135750365
NCA05,20.75,0,0.025233002999999997,8,150.1734,OUT018,1,2,2,4,2181.2889135750365
FDX33,9.195,1,0.117723097,13,159.5578,OUT045,1,1,1,11,2181.2889135750365
FDM25,10.695,1,0.056918097,2,176.1712,OUT049,1,0,1,14,2181.2889135750365
FDE41,9.195,1,0.064274939,5,85.8566,OUT018,1,2,2,4,2181.2889135750365
FDW14,8.3,1,0.038289031,4,88.4198,OUT045,2,1,1,11,2181.2889135750365
NCD30,19.7,0,0.026849262999999998,9,95.8726,OUT046,2,0,1,16,2181.2889135750365
FDB23,19.2,1,0.009354173,15,226.0062,OUT010,2,2,0,15,2181.2889135750365
FDF45,18.2,1,0.012204712,6,60.1904,OUT046,2,0,1,16,2181.2889135750365
FDW20,20.75,0,0.024286027999999998,6,124.87299999999999,OUT017,1,1,1,6,2181.2889135750365
FDF47,20.85,0,0.097816206,15,222.7746,OUT045,2,1,1,11,2181.2889135750365
NCR05,13.216928571428557,0,0.09565153900000001,8,200.4084,OUT019,2,0,0,28,2181.2889135750365
DRB01,7.39,0,0.082239384,14,187.753,OUT046,2,0,1,16,2181.2889135750365
FDE36,5.26,1,0.041737624,0,164.4868,OUT013,0,2,1,26,2181.2889135750365
FDU56,16.85,0,0.044483108,6,184.2266,OUT049,1,0,1,14,2181.2889135750365
FDB23,19.2,1,0.00559729,15,224.8062,OUT049,1,0,1,14,2181.2889135750365
FDN48,13.35,0,0.065051711,0,91.1804,OUT049,1,0,1,14,2181.2889135750365
FDS43,11.65,0,0.040481172999999995,6,188.024,OUT013,0,2,1,26,2181.2889135750365
NCN05,8.235,0,0.014447638999999998,8,183.895,OUT013,0,2,1,26,2181.2889135750365
NCL53,7.5,0,0.036291254,8,176.2028,OUT049,1,0,1,14,2181.2889135750365
FDL56,14.1,0,0.12578060800000002,6,86.9198,OUT046,2,0,1,16,2181.2889135750365
FDH17,16.2,1,0.016721179,5,96.1726,OUT018,1,2,2,4,2181.2889135750365
FDP37,15.6,0,0.14310595199999998,2,126.7994,OUT046,2,0,1,16,2181.2889135750365
FDG09,13.146658950617322,1,0.083930246,6,188.9556,OUT019,2,0,0,28,2181.2889135750365
FDA55,17.2,1,0.057104603,6,223.1088,OUT045,1,1,1,11,2181.2889135750365
FDX31,20.35,1,0.014848655,6,234.3958,OUT049,1,0,1,14,2181.2889135750365
FDJ41,6.85,0,0.022929687999999997,5,261.4594,OUT045,2,1,1,11,2181.2889135750365
DRC24,17.85,0,0.024871616000000003,14,155.7998,OUT045,1,1,1,11,2181.2889135750365
FDQ21,21.25,0,0.01941956,13,122.5756,OUT035,2,1,1,9,2181.2889135750365
NCT54,8.695,0,0.119778027,9,93.9094,OUT045,2,1,1,11,2181.2889135750365
FDH08,7.51,0,0.017456177,6,230.101,OUT049,1,0,1,14,2181.2889135750365
FDY38,13.6,1,0.119661905,4,233.63,OUT018,1,2,2,4,2181.2889135750365
DRM11,6.57,0,0.110586928,7,261.0278,OUT010,2,2,0,15,2181.2889135750365
FDG32,19.85,0,0.17626915199999998,6,221.6772,OUT049,1,0,1,14,2181.2889135750365
NCH18,9.3,0,0.04466123,9,245.2802,OUT046,2,0,1,16,2181.2889135750365
FDI20,19.1,0,0.038556467999999997,6,211.2586,OUT035,2,1,1,9,2181.2889135750365
FDA33,6.48,0,0.034037991000000004,13,147.2076,OUT018,1,2,2,4,2181.2889135750365
FDN45,19.35,0,0.11800448699999999,13,223.3088,OUT013,0,2,1,26,2181.2889135750365
FDT45,15.85,0,0.095930954,13,56.0956,OUT010,2,2,0,15,2181.2889135750365
FDR32,6.78,1,0.085791732,6,228.9694,OUT035,2,1,1,9,2181.2889135750365
FDA48,12.1,0,0.115523835,0,220.8114,OUT017,1,1,1,6,2181.2889135750365
FDN23,6.575,1,0.07593486099999999,1,144.8444,OUT017,2,1,1,6,2181.2889135750365
NCR18,15.85,0,0.020483751,9,43.2112,OUT035,2,1,1,9,2181.2889135750365
FDD45,8.615,0,0.116248965,6,94.1436,OUT046,2,0,1,16,2181.2889135750365
FDI22,12.6,0,0.096604361,13,207.0612,OUT018,1,2,2,4,2181.2889135750365
FDT09,15.15,1,0.01127570175,13,132.9284,OUT013,0,2,1,26,2181.2889135750365
DRC24,11.69196506550218,0,0.02470108,14,154.0998,OUT027,1,2,3,28,2181.2889135750365
FDT39,6.26,1,0.009867915,10,149.1366,OUT046,2,0,1,16,2181.2889135750365
FDX28,6.325,0,0.125431986,5,98.4042,OUT045,1,1,1,11,2181.2889135750365
FDA50,16.25,0,0.08753025199999999,4,95.141,OUT018,1,2,2,4,2181.2889135750365
FDT33,12.684255639097788,1,0.033826055,13,168.4158,OUT027,1,2,3,28,2181.2889135750365
FDQ60,6.195,1,0.10954449,0,120.4098,OUT049,1,0,1,14,2181.2889135750365
NCM19,12.65,0,0.04742967,11,112.0202,OUT018,1,2,2,4,2181.2889135750365
FDF40,20.25,1,0.022512132999999997,4,248.4092,OUT046,2,0,1,16,2181.2889135750365
NCI30,20.25,0,0.058924378,9,245.046,OUT035,2,1,1,9,2181.2889135750365
FDK34,13.35,0,0.038586582,13,238.0564,OUT049,1,0,1,14,2181.2889135750365
FDA38,12.955040000000011,0,0.025356532,4,239.4538,OUT027,1,2,3,28,2181.2889135750365
FDT02,12.6,0,0.024243799,4,36.9874,OUT045,2,1,1,11,2181.2889135750365
FDC11,20.5,0,0.142594879,15,87.7172,OUT017,1,1,1,6,2181.2889135750365
FDD08,8.3,0,0.035354361,6,39.9506,OUT046,2,0,1,16,2181.2889135750365
NCS29,9.0,0,0.069545461,8,262.9884,OUT046,2,0,1,16,2181.2889135750365
DRI03,6.03,0,0.038001328,4,176.6028,OUT010,2,2,0,15,2181.2889135750365
FDK48,7.445,0,0.037625107000000005,0,73.2354,OUT035,2,1,1,9,2181.2889135750365
FDM52,15.1,0,0.026033836,5,149.5076,OUT049,1,0,1,14,2181.2889135750365
FDP49,9.0,1,0.069075897,2,57.0614,OUT035,2,1,1,9,2181.2889135750365
DRA24,19.35,1,0.039928237000000005,14,164.5868,OUT046,2,0,1,16,2181.2889135750365
NCJ43,6.635,0,0.027111488,9,172.5396,OUT049,1,0,1,14,2181.2889135750365
FDE11,17.7,1,0.135369952,15,183.6924,OUT045,2,1,1,11,2181.2889135750365
FDP01,20.75,1,0.063424403,2,154.3682,OUT049,1,0,1,14,2181.2889135750365
FDQ59,9.8,1,0.05661623599999999,1,84.6908,OUT018,1,2,2,4,2181.2889135750365
FDA43,13.146658950617322,0,0.11323888800000001,6,194.5794,OUT019,2,0,0,28,2181.2889135750365
FDL14,8.115,1,0.03234077,3,154.3972,OUT017,1,1,1,6,2181.2889135750365
FDV50,14.3,0,0.091836368,4,124.17299999999999,OUT010,2,2,0,15,2181.2889135750365
FDT01,12.39356545961002,1,0.183275872,3,210.4902,OUT027,1,2,3,28,2181.2889135750365
NCC42,15.0,0,0.044899912,8,139.9838,OUT035,2,1,1,9,2181.2889135750365
FDO28,5.765,0,0.07229836,5,118.8098,OUT046,2,0,1,16,2181.2889135750365
FDD32,13.146658950617322,1,0.071666638,6,80.6276,OUT019,2,0,0,28,2181.2889135750365
FDV45,16.75,0,0.045038920999999996,13,185.8556,OUT035,2,1,1,9,2181.2889135750365
NCW17,13.216928571428557,0,0.033942792,8,126.5994,OUT019,2,0,0,28,2181.2889135750365
NCJ17,13.216928571428557,0,0.151817729,8,86.0224,OUT027,1,2,3,28,2181.2889135750365
NCF18,18.35,0,0.089120941,9,190.5504,OUT049,1,0,1,14,2181.2889135750365
FDP01,20.75,1,0.063454375,2,153.2682,OUT045,2,1,1,11,2181.2889135750365
FDH24,20.7,0,0.021474597,0,156.9288,OUT045,1,1,1,11,2181.2889135750365
FDI38,12.39356545961002,1,0.014556069,3,208.7638,OUT027,1,2,3,28,2181.2889135750365
FDX03,15.85,1,0.061084423,10,44.7744,OUT035,2,1,1,9,2181.2889135750365
FDY28,7.47,1,0.152150971,5,213.5218,OUT046,2,0,1,16,2181.2889135750365
FDN34,15.6,1,0.045950668,13,170.8132,OUT018,1,2,2,4,2181.2889135750365
FDJ02,17.2,1,0.02521782,3,148.5418,OUT045,2,1,1,11,2181.2889135750365
FDW40,12.10154266958426,1,0.184096112,5,140.7812,OUT019,2,0,0,28,2181.2889135750365
FDX03,15.85,1,0.06144156,10,43.4744,OUT017,1,1,1,6,2181.2889135750365
FDE17,12.10154266958426,1,0.054191792,5,152.1366,OUT027,1,2,3,28,2181.2889135750365
FDT58,9.0,0,0.085954716,13,167.4816,OUT046,2,0,1,16,2181.2889135750365
FDI38,13.35,1,0.014614728,3,207.9638,OUT013,0,2,1,26,2181.2889135750365
FDW22,9.695,1,0.030284659,13,223.3114,OUT035,2,1,1,9,2181.2889135750365
FDS15,12.702148148148146,1,0.07768258900000001,10,109.2596,OUT027,1,2,3,28,2181.2889135750365
NCX06,17.6,0,0.01567399,9,181.9976,OUT013,0,2,1,26,2181.2889135750365
DRK47,7.905,0,0.064052266,7,229.9694,OUT035,2,1,1,9,2181.2889135750365
FDC23,13.618247422680403,0,0.017819491,15,178.0686,OUT027,1,2,3,28,2181.2889135750365
FDM56,16.7,0,0.117486329,6,107.4912,OUT010,2,2,0,15,2181.2889135750365
FDP21,7.42,1,0.025740842000000003,13,190.0872,OUT046,2,0,1,16,2181.2889135750365
FDP58,11.1,0,0.135142318,13,218.8482,OUT046,2,0,1,16,2181.2889135750365
FDA27,12.955040000000011,1,0.054150290999999996,4,254.7672,OUT019,2,0,0,28,2181.2889135750365
FDK41,12.10154266958426,0,0.22330909100000002,5,85.5224,OUT019,2,0,0,28,2181.2889135750365
NCH42,6.86,0,0.03653732,9,230.601,OUT046,2,0,1,16,2181.2889135750365
FDG29,17.6,0,0.056406081,5,42.5454,OUT045,2,1,1,11,2181.2889135750365
FDW15,15.35,1,0.055338105,10,150.4734,OUT018,1,2,2,4,2181.2889135750365
FDD28,10.695,0,0.053513977000000004,5,59.1904,OUT018,1,2,2,4,2181.2889135750365
FDQ37,20.75,0,0.08939944400000001,2,193.9478,OUT049,1,0,1,14,2181.2889135750365
FDC23,18.0,0,0.017902816999999998,15,178.2686,OUT035,2,1,1,9,2181.2889135750365
FDV13,17.35,1,0.027605646,3,88.9856,OUT035,2,1,1,9,2181.2889135750365
FDK33,17.85,0,0.01123525,13,211.856,OUT046,2,0,1,16,2181.2889135750365
FDO33,14.75,0,0.08924812900000001,13,113.1518,OUT013,0,2,1,26,2181.2889135750365
FDN21,18.6,0,0.077290355,13,161.9236,OUT017,1,1,1,6,2181.2889135750365
NCW06,13.270503802281391,0,0.050096660999999994,9,192.4162,OUT027,1,2,3,28,2181.2889135750365
FDI38,13.35,1,0.014624135,3,207.2638,OUT035,2,1,1,9,2181.2889135750365
FDC21,13.146658950617322,1,0.04275079,6,107.7254,OUT027,1,2,3,28,2181.2889135750365
NCS05,11.5,0,0.020978072,8,132.8942,OUT046,2,0,1,16,2181.2889135750365
NCN53,5.175,0,0.030402657000000003,8,37.0874,OUT049,1,0,1,14,2181.2889135750365
FDV40,17.35,0,0.024591033999999998,5,74.8038,OUT010,2,2,0,15,2181.2889135750365
FDG60,20.35,0,0.061043068,0,233.0616,OUT017,2,1,1,6,2181.2889135750365
NCY30,13.270503802281391,0,0.025827577999999997,9,182.7976,OUT027,1,2,3,28,2181.2889135750365
FDM40,10.195,0,0.160261305,5,141.0154,OUT045,1,1,1,11,2181.2889135750365
NCO30,19.5,0,0.014439485499999998,9,183.3608,OUT046,2,0,1,16,2181.2889135750365
FDK10,5.785,1,0.04035886,13,181.36599999999999,OUT046,2,0,1,16,2181.2889135750365
FDM36,11.65,1,0.058849939000000004,0,172.7422,OUT045,2,1,1,11,2181.2889135750365
FDN10,11.5,0,0.046085420999999994,13,117.6124,OUT013,0,2,1,26,2181.2889135750365
FDM46,7.365,0,0.160619486,13,93.61200000000001,OUT018,1,2,2,4,2181.2889135750365
FDX50,20.1,0,0.074743226,4,111.5228,OUT049,1,0,1,14,2181.2889135750365
FDP33,18.7,0,0.0894533,13,254.3672,OUT045,1,1,1,11,2181.2889135750365
FDO12,15.75,0,0.0,0,194.8452,OUT045,2,1,1,11,2181.2889135750365
FDC28,7.905,0,0.05494116,5,110.4254,OUT013,0,2,1,26,2181.2889135750365
FDO31,6.76,1,0.02904146,6,80.796,OUT045,1,1,1,11,2181.2889135750365
FDX45,16.75,0,0.10483596699999999,13,154.863,OUT035,2,1,1,9,2181.2889135750365
FDV21,11.5,0,0.17134893399999998,13,125.7704,OUT049,1,0,1,14,2181.2889135750365
FDH04,6.115,1,0.011390653999999998,5,91.0488,OUT049,1,0,1,14,2181.2889135750365
NCG54,12.1,0,0.079739853,9,169.4106,OUT013,0,2,1,26,2181.2889135750365
FDO13,7.865,0,0.061059672,2,162.7526,OUT046,2,0,1,16,2181.2889135750365
FDA09,12.684255639097788,1,0.148643089,13,179.766,OUT027,1,2,3,28,2181.2889135750365
FDC38,15.7,0,0.123186843,3,133.5942,OUT017,2,1,1,6,2181.2889135750365
NCO42,21.25,0,0.024655594,9,144.0102,OUT046,2,0,1,16,2181.2889135750365
FDL45,15.6,0,0.037746432,13,123.8704,OUT049,1,0,1,14,2181.2889135750365
NCK31,10.895,0,0.027025266000000003,11,52.2666,OUT013,0,2,1,26,2181.2889135750365
FDM39,6.42,0,0.053773114000000004,4,179.0002,OUT017,1,1,1,6,2181.2889135750365
FDC22,6.89,1,0.228353164,13,192.482,OUT010,2,2,0,15,2181.2889135750365
FDF46,7.07,0,0.093671176,13,115.3834,OUT046,2,0,1,16,2181.2889135750365
FDQ37,20.75,0,0.08944169,2,192.0478,OUT045,2,1,1,11,2181.2889135750365
FDH41,9.0,0,0.137270472,5,213.4534,OUT010,2,2,0,15,2181.2889135750365
FDQ04,6.4,0,0.084753606,5,40.2796,OUT046,2,0,1,16,2181.2889135750365
NCQ02,13.270503802281391,0,0.007065686333333335,9,189.2556,OUT027,1,2,3,28,2181.2889135750365
FDJ57,13.241136363636365,1,0.021469174,12,187.6582,OUT027,1,2,3,28,2181.2889135750365
NCE07,8.18,0,0.013150445,9,140.6154,OUT049,1,0,1,14,2181.2889135750365
FDE56,17.25,1,0.159062948,6,60.2194,OUT013,0,2,1,26,2181.2889135750365
FDI20,19.1,0,0.038623716,6,209.6586,OUT049,1,0,1,14,2181.2889135750365
FDK36,7.09,0,0.006633359,0,49.1034,OUT018,1,2,2,4,2181.2889135750365
FDP08,13.146658950617322,1,0.111865695,6,191.8478,OUT027,1,2,3,28,2181.2889135750365
FDF44,7.17,1,0.060065869,6,130.9968,OUT017,1,1,1,6,2181.2889135750365
NCU53,5.485,0,0.042993634,8,167.3842,OUT017,2,1,1,6,2181.2889135750365
FDF47,20.85,0,0.097599775,15,224.8746,OUT035,2,1,1,9,2181.2889135750365
FDS55,7.02,0,0.135852194,6,149.7734,OUT010,2,2,0,15,2181.2889135750365
FDZ52,19.2,0,0.167504237,5,110.5886,OUT010,2,2,0,15,2181.2889135750365
FDL04,19.0,0,0.112379351,5,105.3622,OUT018,1,2,2,4,2181.2889135750365
NCM26,20.5,0,0.023138823,11,152.734,OUT035,2,1,1,9,2181.2889135750365
FDX43,5.655,0,0.04251651625,6,168.05,OUT049,1,0,1,14,2181.2889135750365
FDP52,18.7,1,0.070801636,5,227.801,OUT049,1,0,1,14,2181.2889135750365
DRK49,14.15,0,0.036016611000000004,14,41.4138,OUT045,1,1,1,11,2181.2889135750365
FDE38,6.52,0,0.04457004,3,165.3842,OUT013,0,2,1,26,2181.2889135750365
DRF13,12.1,0,0.029775731,14,145.2444,OUT035,2,1,1,9,2181.2889135750365
FDK41,14.3,0,0.213478694,5,84.9224,OUT010,2,2,0,15,2181.2889135750365
FDJ04,12.10154266958426,0,0.123849384,5,120.0124,OUT027,1,2,3,28,2181.2889135750365
FDZ44,8.185,0,0.038886823,6,118.5808,OUT018,1,2,2,4,2181.2889135750365
FDS11,7.05,1,0.055512274,1,225.7088,OUT013,0,2,1,26,2181.2889135750365
FDA55,17.2,1,0.05707763,6,224.8088,OUT049,1,0,1,14,2181.2889135750365
NCW53,18.35,0,0.030495077000000002,8,194.0162,OUT046,2,0,1,16,2181.2889135750365
FDB49,12.272417582417582,1,0.020090636666666665,0,99.8384,OUT027,1,2,3,28,2181.2889135750365
FDD23,9.5,1,0.048960915,15,188.1898,OUT017,2,1,1,6,2181.2889135750365
NCV42,6.26,0,0.031485703999999996,9,110.0228,OUT045,1,1,1,11,2181.2889135750365
NCZ29,15.0,0,0.071662195,8,127.7362,OUT018,1,2,2,4,2181.2889135750365
FDQ26,13.5,1,0.067815921,4,58.0562,OUT013,0,2,1,26,2181.2889135750365
FDV08,7.35,0,0.028756672999999996,6,40.5454,OUT017,2,1,1,6,2181.2889135750365
FDC53,8.68,0,0.008849431,5,99.9384,OUT049,1,0,1,14,2181.2889135750365
FDV58,20.85,0,0.20294826800000001,13,197.4452,OUT010,2,2,0,15,2181.2889135750365
NCP02,13.270503802281391,0,0.078454358,9,58.3562,OUT019,2,0,0,28,2181.2889135750365
DRI37,15.85,0,0.107816091,14,56.8904,OUT045,1,1,1,11,2181.2889135750365
FDQ12,12.65,0,0.035465802000000005,0,229.601,OUT049,1,0,1,14,2181.2889135750365
FDE33,19.35,1,0.049635605,6,76.5644,OUT046,2,0,1,16,2181.2889135750365
FDX27,20.7,1,0.11434852300000001,4,95.0436,OUT045,2,1,1,11,2181.2889135750365
FDM22,14.0,1,0.042195095999999994,13,51.56399999999999,OUT017,1,1,1,6,2181.2889135750365
NCH30,13.270503802281391,0,0.117578079,9,113.88600000000001,OUT019,2,0,0,28,2181.2889135750365
FDC04,15.6,0,0.045240103,4,241.7854,OUT017,2,1,1,6,2181.2889135750365
FDO38,17.25,0,0.072839052,3,79.7986,OUT046,2,0,1,16,2181.2889135750365
